# Nacre IME - Symbol / Special Character Dictionary
# Format: reading\tsurface\tleft_id\tright_id\tcost
# POS ID 2641 = 記号 (symbol)
# Generated for Nacre Japanese IME
#
# ============================================================
# 1. Mathematical Symbols (すうがく / きごう)
# ============================================================
たす	+	2641	2641	4500
ひく	-	2641	2641	4500
かける	×	2641	2641	4500
わる	÷	2641	2641	4500
いこーる	=	2641	2641	4500
ぷらす	+	2641	2641	4500
まいなす	-	2641	2641	4500
ぱーせんと	%	2641	2641	4500
むげん	∞	2641	2641	4500
るーと	√	2641	2641	5000
しぐま	Σ	2641	2641	5000
しぐま	σ	2641	2641	5100
ぱい	π	2641	2641	5000
でるた	Δ	2641	2641	5000
でるた	δ	2641	2641	5100
おめが	Ω	2641	2641	5000
おめが	ω	2641	2641	5100
にじょう	²	2641	2641	5000
さんじょう	³	2641	2641	5000
ぷらすまいなす	±	2641	2641	5000
のっといこーる	≠	2641	2641	5000
ふとうごう	≠	2641	2641	5000
いじょう	≧	2641	2641	5000
いか	≦	2641	2641	5000
だいなり	＞	2641	2641	5000
しょうなり	＜	2641	2641	5000
だいなりいこーる	≧	2641	2641	5000
しょうなりいこーる	≦	2641	2641	5000
きんじ	≒	2641	2641	5000
きんじいこーる	≈	2641	2641	5100
ごうどう	≡	2641	2641	5000
すうがく	∀	2641	2641	5500
すべて	∀	2641	2641	5500
そんざい	∃	2641	2641	5500
なぶら	∇	2641	2641	5500
せきぶん	∫	2641	2641	5000
びぶん	∂	2641	2641	5000
ぶぶん	⊂	2641	2641	5500
ぶぶんしゅうごう	⊂	2641	2641	5500
しゅうごう	∩	2641	2641	5500
がっしゅうごう	∪	2641	2641	5500
くうしゅうごう	∅	2641	2641	5500
ぞくする	∈	2641	2641	5500
ぞくさない	∉	2641	2641	5500
したがって	∴	2641	2641	5000
なぜならば	∵	2641	2641	5000
ひれい	∝	2641	2641	5500
# ============================================================
# Greek Letters (ぎりしゃ)
# ============================================================
あるふぁ	α	2641	2641	5000
あるふぁ	Α	2641	2641	5100
べーた	β	2641	2641	5000
べーた	Β	2641	2641	5100
がんま	γ	2641	2641	5000
がんま	Γ	2641	2641	5100
いぷしろん	ε	2641	2641	5000
いぷしろん	Ε	2641	2641	5100
ぜーた	ζ	2641	2641	5000
ぜーた	Ζ	2641	2641	5100
いーた	η	2641	2641	5000
いーた	Η	2641	2641	5100
しーた	θ	2641	2641	5000
しーた	Θ	2641	2641	5100
いおた	ι	2641	2641	5000
いおた	Ι	2641	2641	5100
かっぱ	κ	2641	2641	5000
かっぱ	Κ	2641	2641	5100
らむだ	λ	2641	2641	5000
らむだ	Λ	2641	2641	5100
みゅー	μ	2641	2641	5000
みゅー	Μ	2641	2641	5100
にゅー	ν	2641	2641	5000
にゅー	Ν	2641	2641	5100
くさい	ξ	2641	2641	5000
くさい	Ξ	2641	2641	5100
おみくろん	ο	2641	2641	5000
おみくろん	Ο	2641	2641	5100
ろー	ρ	2641	2641	5000
ろー	Ρ	2641	2641	5100
たう	τ	2641	2641	5000
たう	Τ	2641	2641	5100
うぷしろん	υ	2641	2641	5000
うぷしろん	Υ	2641	2641	5100
ふぁい	φ	2641	2641	5000
ふぁい	Φ	2641	2641	5100
かい	χ	2641	2641	5000
かい	Χ	2641	2641	5100
ぷさい	ψ	2641	2641	5000
ぷさい	Ψ	2641	2641	5100
ぎりしゃ	α	2641	2641	5500
ぎりしゃ	β	2641	2641	5600
ぎりしゃ	γ	2641	2641	5700
# ============================================================
# 2. Arrows (やじるし)
# ============================================================
やじるし	→	2641	2641	4500
やじるし	←	2641	2641	4600
やじるし	↑	2641	2641	4700
やじるし	↓	2641	2641	4800
やじるし	⇒	2641	2641	4900
やじるし	⇐	2641	2641	5000
やじるし	⇔	2641	2641	5100
やじるし	↗	2641	2641	5200
やじるし	↘	2641	2641	5300
やじるし	↙	2641	2641	5400
やじるし	↖	2641	2641	5500
やじるし	⇑	2641	2641	5600
やじるし	⇓	2641	2641	5700
やじるし	⇄	2641	2641	5800
やじるし	⇅	2641	2641	5900
みぎ	→	2641	2641	5500
みぎやじるし	→	2641	2641	5000
みぎやじるし	⇒	2641	2641	5100
みぎやじるし	▶	2641	2641	5200
ひだり	←	2641	2641	5500
ひだりやじるし	←	2641	2641	5000
ひだりやじるし	⇐	2641	2641	5100
ひだりやじるし	◀	2641	2641	5200
うえ	↑	2641	2641	5500
うえやじるし	↑	2641	2641	5000
うえやじるし	⇑	2641	2641	5100
した	↓	2641	2641	5500
したやじるし	↓	2641	2641	5000
したやじるし	⇓	2641	2641	5100
みぎうえ	↗	2641	2641	5500
みぎした	↘	2641	2641	5500
ひだりうえ	↖	2641	2641	5500
ひだりした	↙	2641	2641	5500
りゃくごう	⇒	2641	2641	5000
どうち	⇔	2641	2641	5000
# ============================================================
# 3. Brackets / Parentheses (かっこ)
# ============================================================
かっこ	（）	2641	2641	4500
かっこ	「」	2641	2641	4600
かっこ	『』	2641	2641	4700
かっこ	【】	2641	2641	4800
かっこ	〈〉	2641	2641	4900
かっこ	《》	2641	2641	5000
かっこ	()	2641	2641	5100
かっこ	[]	2641	2641	5200
かっこ	{}	2641	2641	5300
かっこ	＜＞	2641	2641	5400
かっこ	〔〕	2641	2641	5500
かっこ	〝〟	2641	2641	5600
まるかっこ	（）	2641	2641	5000
まるかっこ	()	2641	2641	5100
かくかっこ	「」	2641	2641	5000
かくかっこ	[]	2641	2641	5100
にじゅうかくかっこ	『』	2641	2641	5000
なみかっこ	｛｝	2641	2641	5000
なみかっこ	{}	2641	2641	5100
すみつきかっこ	【】	2641	2641	5000
すみかっこ	【】	2641	2641	5000
やまかっこ	〈〉	2641	2641	5000
やまかっこ	＜＞	2641	2641	5100
にじゅうやまかっこ	《》	2641	2641	5000
きっこう	〔〕	2641	2641	5000
きっこうかっこ	〔〕	2641	2641	5000
かぎかっこ	「」	2641	2641	5000
にじゅうかぎかっこ	『』	2641	2641	5000
ひだりかっこ	（	2641	2641	5000
みぎかっこ	）	2641	2641	5000
# ============================================================
# 4. Punctuation and Decorations
# ============================================================
# Stars
ほし	★	2641	2641	4500
ほし	☆	2641	2641	4600
ほし	✡	2641	2641	5000
ほし	✦	2641	2641	5100
ほし	✧	2641	2641	5200
ほし	⭐	2641	2641	5300
ほし	✩	2641	2641	5400
ほし	✪	2641	2641	5500
ほし	✫	2641	2641	5600
ほし	✬	2641	2641	5700
くろぼし	★	2641	2641	5000
しろぼし	☆	2641	2641	5000
# Circles
まる	○	2641	2641	4500
まる	●	2641	2641	4600
まる	◎	2641	2641	4700
まる	◯	2641	2641	4800
まる	◉	2641	2641	5000
くろまる	●	2641	2641	5000
しろまる	○	2641	2641	5000
にじゅうまる	◎	2641	2641	5000
# Triangles
さんかく	△	2641	2641	4500
さんかく	▲	2641	2641	4600
さんかく	▽	2641	2641	4700
さんかく	▼	2641	2641	4800
さんかく	▷	2641	2641	5000
さんかく	◁	2641	2641	5100
くろさんかく	▲	2641	2641	5000
しろさんかく	△	2641	2641	5000
# Squares
しかく	□	2641	2641	4500
しかく	■	2641	2641	4600
しかく	◇	2641	2641	4700
しかく	◆	2641	2641	4800
しかく	▪	2641	2641	5000
しかく	▫	2641	2641	5100
くろしかく	■	2641	2641	5000
しろしかく	□	2641	2641	5000
ひしがた	◇	2641	2641	5000
ひしがた	◆	2641	2641	5100
# Cross/X marks
ばつ	×	2641	2641	4500
ばつ	✕	2641	2641	4600
ばつ	✗	2641	2641	4700
ばつ	✘	2641	2641	4800
ぺけ	×	2641	2641	5000
# Dots and lines
てん	…	2641	2641	4500
てん	・	2641	2641	4600
てん	‥	2641	2641	4700
てん	•	2641	2641	4800
てん	·	2641	2641	5000
なかてん	・	2641	2641	5000
なかぐろ	・	2641	2641	5000
さんてんりーだー	…	2641	2641	5000
にてんりーだー	‥	2641	2641	5000
# Lines
せん	─	2641	2641	4500
せん	━	2641	2641	4600
せん	│	2641	2641	4700
せん	┃	2641	2641	4800
せん	―	2641	2641	4900
だっしゅ	—	2641	2641	4500
だっしゅ	―	2641	2641	4600
だっしゅ	─	2641	2641	4700
# Waves
なみ	〜	2641	2641	4500
なみ	～	2641	2641	4600
なみ	≈	2641	2641	4700
なみせん	〜	2641	2641	5000
なみせん	～	2641	2641	5100
# ============================================================
# 5. Currency Symbols
# ============================================================
えん	¥	2641	2641	5000
えんまーく	¥	2641	2641	5000
どる	$	2641	2641	5000
どるまーく	$	2641	2641	5000
ゆーろ	€	2641	2641	5000
ぽんど	£	2641	2641	5000
うぉん	₩	2641	2641	5500
びっとこいん	₿	2641	2641	5500
せんと	¢	2641	2641	5500
つうか	¥	2641	2641	5500
つうか	$	2641	2641	5600
つうか	€	2641	2641	5700
つうか	£	2641	2641	5800
# ============================================================
# 6. Common Special Characters
# ============================================================
こぴーらいと	©	2641	2641	5000
ちょさくけん	©	2641	2641	5000
とれーどまーく	™	2641	2641	5000
しょうひょう	™	2641	2641	5000
とうろくしょうひょう	®	2641	2641	5000
おんぷ	♪	2641	2641	5000
おんぷ	♫	2641	2641	5100
おんぷ	♬	2641	2641	5200
おんぷ	♩	2641	2641	5300
おんがく	♪	2641	2641	5000
おんがく	♫	2641	2641	5100
くろーばー	♣	2641	2641	5500
だいや	♦	2641	2641	5500
だいやもんど	♦	2641	2641	5500
はーと	♥	2641	2641	5000
はーと	♡	2641	2641	5100
はーと	❤	2641	2641	5200
はーと	💛	2641	2641	5500
すぺーど	♠	2641	2641	5500
とらんぷ	♠	2641	2641	5500
とらんぷ	♥	2641	2641	5600
とらんぷ	♦	2641	2641	5700
とらんぷ	♣	2641	2641	5800
ちぇっく	✓	2641	2641	5000
ちぇっく	✔	2641	2641	5100
ちぇっくまーく	✓	2641	2641	5000
ちぇっくまーく	✔	2641	2641	5100
# ============================================================
# 7. Unit Symbols
# ============================================================
ど	°	2641	2641	5500
ど	℃	2641	2641	5600
せっし	℃	2641	2641	5000
かっし	℉	2641	2641	5500
おんど	℃	2641	2641	5000
おんど	℉	2641	2641	5100
まいくろ	µ	2641	2641	5500
みり	㎜	2641	2641	5500
せんち	㎝	2641	2641	5500
めーとる	ℓ	2641	2641	5500
きろ	㎞	2641	2641	5500
きろめーとる	㎞	2641	2641	5500
ぐらむ	㎏	2641	2641	5500
きろぐらむ	㎏	2641	2641	5500
りっとる	ℓ	2641	2641	5500
へくたーる	㏊	2641	2641	5500
# ============================================================
# 8. Box Drawing / Decorative Lines (けいせん)
# ============================================================
けいせん	┌	2641	2641	5000
けいせん	┐	2641	2641	5100
けいせん	└	2641	2641	5200
けいせん	┘	2641	2641	5300
けいせん	├	2641	2641	5400
けいせん	┤	2641	2641	5500
けいせん	┬	2641	2641	5600
けいせん	┴	2641	2641	5700
けいせん	┼	2641	2641	5800
けいせん	─	2641	2641	5900
けいせん	│	2641	2641	6000
けいせん	━	2641	2641	6100
けいせん	┃	2641	2641	6200
けいせん	╋	2641	2641	6300
けいせん	╂	2641	2641	6400
ふとけいせん	┏	2641	2641	5000
ふとけいせん	┓	2641	2641	5100
ふとけいせん	┗	2641	2641	5200
ふとけいせん	┛	2641	2641	5300
ふとけいせん	┣	2641	2641	5400
ふとけいせん	┫	2641	2641	5500
ふとけいせん	┳	2641	2641	5600
ふとけいせん	┻	2641	2641	5700
にじゅうけいせん	╔	2641	2641	5000
にじゅうけいせん	╗	2641	2641	5100
にじゅうけいせん	╚	2641	2641	5200
にじゅうけいせん	╝	2641	2641	5300
にじゅうけいせん	╠	2641	2641	5400
にじゅうけいせん	╣	2641	2641	5500
にじゅうけいせん	╦	2641	2641	5600
にじゅうけいせん	╩	2641	2641	5700
にじゅうけいせん	╬	2641	2641	5800
にじゅうけいせん	═	2641	2641	5900
にじゅうけいせん	║	2641	2641	6000
# ============================================================
# 9. Common Fullwidth/Halfwidth and Marks
# ============================================================
at	＠	2641	2641	5000
あっとまーく	@	2641	2641	5000
あっとまーく	＠	2641	2641	5100
しゃーぷ	#	2641	2641	5000
しゃーぷ	♯	2641	2641	5100
しゃーぷ	＃	2641	2641	5200
あんど	&	2641	2641	5000
あんど	＆	2641	2641	5100
あんぱさんど	&	2641	2641	5000
あすたりすく	*	2641	2641	5000
あすたりすく	＊	2641	2641	5100
あすたりすく	※	2641	2641	5200
こめ	※	2641	2641	5000
こめじるし	※	2641	2641	5000
すらっしゅ	/	2641	2641	5000
すらっしゅ	／	2641	2641	5100
ばっくすらっしゅ	\	2641	2641	5000
ばっくすらっしゅ	＼	2641	2641	5100
ぱいぷ	|	2641	2641	5000
ぱいぷ	｜	2641	2641	5100
ちるだ	~	2641	2641	5000
ちるだ	～	2641	2641	5100
えくすくらめーしょん	!	2641	2641	5000
えくすくらめーしょん	！	2641	2641	5100
びっくりまーく	!	2641	2641	5000
びっくりまーく	！	2641	2641	5100
くえすちょん	?	2641	2641	5000
くえすちょん	？	2641	2641	5100
はてな	?	2641	2641	5000
はてな	？	2641	2641	5100
ころん	:	2641	2641	5000
ころん	：	2641	2641	5100
せみころん	;	2641	2641	5000
せみころん	；	2641	2641	5100
いんよう	"	2641	2641	5000
いんよう	"	2641	2641	5100
いんよう	'	2641	2641	5200
いんようふ	"	2641	2641	5000
いんようふ	"	2641	2641	5100
かんまるく	、	2641	2641	5000
くてん	。	2641	2641	5000
だくてん	゛	2641	2641	5000
はんだくてん	゜	2641	2641	5000
# ============================================================
# 10. Circled Numbers (まるすうじ)
# ============================================================
まるいち	①	2641	2641	5000
まるに	②	2641	2641	5000
まるさん	③	2641	2641	5000
まるよん	④	2641	2641	5000
まるご	⑤	2641	2641	5000
まるろく	⑥	2641	2641	5000
まるなな	⑦	2641	2641	5000
まるはち	⑧	2641	2641	5000
まるきゅう	⑨	2641	2641	5000
まるじゅう	⑩	2641	2641	5000
まるじゅういち	⑪	2641	2641	5000
まるじゅうに	⑫	2641	2641	5000
まるじゅうさん	⑬	2641	2641	5000
